Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
100608,55334.97,56788.89,59275.41,62144.45,66011.55,70000.14,74653.43,81390.36,87814.52,94021.76,99900.15,105781.25,111677.08,117262.59,122329.71,126947.18,130982.84,134505.49,137504.34,140093.75,142324.9,144236.61,144909.13,144830.0,144674.88,144483.55,144236.94,143924.83
100609,73086.51,75035.27,78126.75,81499.29,85051.89,88738.31,93056.02,99228.18,105011.88,110588.28,115873.59,119951.06,123930.51,127618.41,130980.15,133938.5,136357.76,138347.94,139963.34,141252.74,142239.28,143004.68,142690.44,142296.67,141838.7,141350.45,140821.25,140229.64
100610_T11_T12,62749.64,76050.19,82107.12,85029.14,87891.83,90837.87,94124.04,98386.98,102999.86,107723.21,112519.94,116760.2,120988.1,125170.98,129240.07,133092.16,136636.46,139820.19,142081.21,143502.38,144720.31,145598.67,145623.87,145574.65,145446.94,145275.43,145052.98,144746.53
100610_T13,15065.33,22539.13,26950.85,30639.59,34927.46,39230.43,43037.88,45962.97,48851.67,51711.71,54523.48,57350.78,58345.36,59315.77,60223.84,61069.15,61811.18,62434.59,62998.8,63520.55,63992.15,64398.67,64677.5,64938.98,65186.64,65429.33,65662.06,65879.34
100611,98439.91,141247.28,156641.71,164541.79,174484.29,176965.6,179637.05,183074.33,187083.8,191121.44,195144.4,199169.97,203034.68,206845.82,210622.87,214219.65,217625.55,220728.17,223511.4,226163.45,228740.92,230782.98,232156.16,233507.62,234786.37,236009.94,237164.38,238188.69
100612,44672.38,56011.38,59021.32,59557.01,59913.66,60241.31,60629.45,61318.41,61972.8,62586.0,63150.94,63686.79,64136.98,64559.98,64978.26,65327.76,65632.06,65848.62,65972.23,66071.45,66166.68,66084.29,65732.63,65391.38,65029.85,64653.5,64253.4,63802.1
100613,61133.46,66597.82,68722.99,69942.04,71596.99,73373.86,75796.92,80390.77,84920.19,89371.2,93744.23,98039.02,102398.31,106691.47,110897.7,114902.23,118576.21,121910.3,124827.7,127418.49,129755.46,131865.69,131835.6,131736.06,131575.93,131417.37,131222.33,130942.87
100614,53177.35,56042.32,60242.02,63955.38,69287.85,73986.86,76894.39,81680.11,86333.07,90331.35,94194.82,97935.05,101808.69,105600.49,109266.33,112730.88,115876.8,118755.86,121228.11,123295.47,125090.39,126774.91,126666.19,126472.47,126226.54,125979.87,125706.64,125375.35
100615,80560.87,85010.88,87304.02,89058.93,91505.94,94449.85,98600.57,105625.19,113286.01,121482.64,130135.43,139080.51,148254.37,157220.64,165746.85,173599.54,180603.49,186738.85,191808.97,195969.63,199434.43,202245.74,202625.46,202733.82,202640.06,202446.04,202147.84,201711.71
100617,59219.45,78267.32,83985.7,86226.99,88517.82,90892.88,93422.12,96551.36,99642.01,102712.25,105612.49,108498.62,111448.74,114351.49,117090.91,119523.8,121612.07,123474.7,125224.25,126811.48,128178.77,129534.5,130658.15,131729.93,132742.86,133748.15,134723.89,135654.48
100618,27848.9,44198.3,48618.58,50428.17,52263.3,54276.7,56608.64,93386.29,95343.67,97731.22,100803.16,104213.56,107860.03,111480.24,115187.23,118636.39,121577.13,124191.63,126754.92,129041.23,131101.35,132812.65,134164.37,135049.34,135851.35,137411.38,138100.61,138731.88
100620,44005.05,47729.74,50672.03,53105.66,55907.92,58886.94,62372.71,67282.65,72052.76,76784.73,81394.16,86073.56,90803.15,95328.1,99445.06,103058.35,106032.72,108503.72,110536.13,112173.74,113459.44,114506.49,114764.28,114885.91,114930.52,114931.47,114888.26,114795.22
100621,50206.9,59600.37,63234.14,65257.74,67344.85,73091.61,89959.83,93873.49,104543.59,110016.75,119209.75,125731.44,131913.09,137965.95,143646.09,148863.85,153473.22,157348.92,160564.83,163202.33,165352.1,166889.03,167838.83,168560.76,169103.17,169520.43,169840.0,170058.15
100622,49806.7,71855.61,78389.55,81162.95,84551.03,88145.19,92422.1,100754.01,108823.66,116798.97,124574.07,132442.65,138206.41,143693.61,148743.27,153293.2,157183.68,160455.58,163222.47,165512.11,167383.81,168955.1,169429.33,169753.59,169979.08,170161.16,170280.66,170321.05
