Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
100612,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.05,0.07,0.1,0.12,0.16,0.19,0.23,0.26,0.3,0.34,0.39,0.43,0.47,0.51,0.55,0.58,0.61,0.64,0.66
100613,0.03,0.04,0.06,0.09,0.12,0.16,0.19,0.23,0.27,0.32,0.36,0.41,0.46,0.5,0.55,0.6,0.64,0.69,0.74,0.79,0.85,0.89,0.94,0.98,1.01,1.05,1.07,1.09
100614,0.05,0.06,0.09,0.13,0.17,0.22,0.26,0.31,0.36,0.41,0.46,0.51,0.56,0.6,0.65,0.69,0.74,0.78,0.83,0.87,0.92,0.96,1.0,1.04,1.06,1.09,1.11,1.12
100615,0.04,0.06,0.08,0.12,0.16,0.21,0.25,0.31,0.36,0.42,0.47,0.53,0.6,0.65,0.71,0.77,0.83,0.9,0.96,1.02,1.09,1.15,1.21,1.26,1.3,1.34,1.38,1.4
100617,0.03,0.04,0.05,0.08,0.1,0.13,0.16,0.19,0.23,0.26,0.3,0.33,0.37,0.41,0.45,0.48,0.52,0.56,0.6,0.64,0.68,0.72,0.75,0.79,0.81,0.84,0.86,0.88
100618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.09,0.1,0.12,0.14,0.15,0.17,0.19,0.2,0.22,0.23,0.24,0.25,0.26
100620,0.03,0.05,0.07,0.1,0.13,0.17,0.2,0.25,0.29,0.33,0.38,0.42,0.47,0.52,0.57,0.61,0.66,0.71,0.76,0.81,0.86,0.91,0.96,1.0,1.03,1.06,1.09,1.11
100621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.03,0.04,0.05,0.07,0.08,0.1,0.11,0.13,0.15,0.17,0.19,0.21,0.22,0.24,0.25,0.27,0.28,0.29
100622,0.05,0.06,0.09,0.13,0.17,0.22,0.26,0.32,0.37,0.42,0.48,0.53,0.59,0.64,0.7,0.75,0.8,0.86,0.91,0.97,1.03,1.08,1.13,1.18,1.21,1.25,1.27,1.29
100623,0.05,0.07,0.1,0.14,0.19,0.25,0.3,0.35,0.41,0.47,0.52,0.58,0.64,0.69,0.74,0.79,0.84,0.89,0.94,1.0,1.05,1.1,1.14,1.19,1.22,1.25,1.27,1.29
100624,0.03,0.04,0.06,0.09,0.12,0.15,0.19,0.22,0.26,0.3,0.33,0.37,0.41,0.45,0.48,0.52,0.56,0.6,0.63,0.67,0.71,0.75,0.78,0.81,0.83,0.86,0.87,0.89
100625,0.02,0.03,0.05,0.07,0.09,0.12,0.15,0.18,0.21,0.24,0.28,0.31,0.35,0.39,0.43,0.47,0.51,0.55,0.59,0.63,0.68,0.72,0.76,0.79,0.82,0.85,0.87,0.89
100626,0.0,0.0,0.01,0.01,0.01,0.01,0.02,0.03,0.04,0.05,0.07,0.08,0.1,0.12,0.15,0.17,0.19,0.22,0.25,0.27,0.3,0.33,0.35,0.38,0.4,0.42,0.43,0.45
100627,0.04,0.05,0.07,0.1,0.14,0.18,0.22,0.26,0.31,0.36,0.42,0.47,0.53,0.58,0.64,0.7,0.76,0.82,0.88,0.95,1.01,1.07,1.13,1.18,1.22,1.26,1.29,1.32
100628,0.02,0.02,0.04,0.05,0.07,0.09,0.11,0.13,0.15,0.17,0.19,0.21,0.23,0.25,0.27,0.29,0.31,0.33,0.35,0.37,0.39,0.41,0.42,0.44,0.45,0.46,0.47,0.48
100629,0.03,0.04,0.05,0.07,0.1,0.13,0.16,0.19,0.22,0.26,0.29,0.33,0.37,0.41,0.45,0.49,0.53,0.57,0.61,0.65,0.69,0.73,0.77,0.81,0.83,0.86,0.88,0.9
100631,0.02,0.03,0.04,0.06,0.09,0.11,0.14,0.17,0.2,0.24,0.29,0.33,0.38,0.43,0.48,0.53,0.59,0.65,0.7,0.76,0.82,0.88,0.93,0.98,1.03,1.07,1.1,1.13
