BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
401010,485.43,1039.64,1605.29,2183.44,2772.23,3371.39,3980.14,4597.5,5151.25,5739.74,6311.13,6917.72,7493.21,8024.0,8510.46,8951.35,9344.36,9692.89,10027.66,10349.83,10654.86,10944.99,11218.01,11481.19,11733.16,11972.46,12197.51,12406.64
401044,106.47,155.44,182.28,200.1,213.16,223.46,231.94,239.17,242.15,245.64,247.88,251.03,252.69,252.7,251.31,248.77,245.25,240.95,236.76,232.65,228.5,224.41,220.3,216.31,212.4,208.53,204.68,200.81
401053,99.06,144.25,168.78,184.88,196.52,205.59,212.92,219.1,221.34,224.54,226.63,229.54,231.08,231.16,229.96,227.72,224.6,220.74,217.01,213.32,209.62,205.97,202.32,198.77,195.31,191.9,188.5,185.09
401212,222.09,404.01,567.51,725.98,883.62,1041.87,1201.95,1363.83,1507.34,1661.94,1811.99,1973.71,2127.46,2270.02,2400.88,2520.27,2628.59,2725.42,2821.24,2914.78,3005.06,3093.86,3180.02,3265.69,3350.62,3434.51,3517.07,3597.99
609001_609004,102.15,148.18,172.56,188.19,199.19,207.39,213.96,219.16,220.5,222.93,224.12,226.36,227.16,226.53,224.81,221.99,218.42,214.16,210.04,206.0,201.87,197.86,193.86,189.97,186.18,182.44,178.73,175.01
609036,26.84,39.05,45.63,49.91,53.0,55.38,57.3,58.89,59.43,60.23,60.73,61.48,61.85,61.84,61.5,60.89,60.05,59.02,58.03,57.07,56.09,55.13,54.18,53.26,52.37,51.5,50.63,49.77
609051,110.53,161.18,188.82,207.02,220.36,230.79,239.33,246.55,249.34,253.25,255.89,259.55,261.68,262.14,261.24,259.16,256.16,252.31,248.62,245.06,241.43,237.91,234.4,231.06,227.83,224.68,221.59,218.53
609311_609302,102.67,149.4,174.65,191.09,202.96,212.19,219.6,225.79,227.98,231.13,233.19,236.15,237.74,237.87,236.7,234.47,231.38,227.51,223.81,220.21,216.55,213.0,209.46,206.06,202.77,199.56,196.39,193.23
609351,63.74,92.39,107.54,117.28,124.15,129.39,133.43,136.72,137.71,139.26,140.15,141.48,142.06,141.84,140.86,139.21,137.05,134.48,132.05,129.69,127.27,124.94,122.63,120.41,118.26,116.17,114.11,112.08
609595,0.4,0.58,0.68,0.75,0.8,0.84,0.87,0.9,0.91,0.92,0.93,0.95,0.96,0.96,0.96,0.95,0.94,0.93,0.91,0.9,0.89,0.88,0.86,0.85,0.84,0.83,0.82,0.81
609609,149.53,218.0,255.31,279.91,297.88,312.06,323.69,333.54,337.47,342.55,345.92,350.66,353.31,353.76,352.32,349.31,345.02,339.54,334.34,329.25,324.15,319.21,314.3,309.63,305.13,300.76,296.49,292.27
609621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609621_11/33KV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609621_132/11KV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609657_609659,61.41,89.59,105.03,115.21,122.7,128.58,133.38,137.52,139.19,141.5,143.1,145.24,146.58,146.94,146.52,145.48,143.88,141.81,139.82,137.88,135.96,134.09,132.25,130.5,128.83,127.21,125.64,124.1
609904,218.42,319.13,374.77,411.96,439.6,461.62,479.96,495.83,503.05,511.68,517.57,525.49,530.44,532.0,530.65,526.88,521.15,513.79,506.7,499.8,492.82,486.07,479.33,472.91,466.74,460.75,454.87,449.05
609918,0.15,0.22,0.26,0.29,0.31,0.32,0.34,0.35,0.36,0.37,0.37,0.38,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.37,0.36,0.36,0.36
