BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
609051,25.41,26.16,27.07,28.09,31.95,33.36,37.77,39.84,41.5,43.56,45.47,47.43,49.33,54.53,56.12,57.56,58.76,60.3,61.03,65.17,65.54,65.82,66.0,66.27,66.35,66.36,66.33,66.21
609311_609302,10.34,10.79,11.29,11.86,12.59,13.62,14.95,16.49,17.77,22.14,24.47,25.66,30.06,31.22,32.33,33.36,34.21,35.15,35.69,37.02,37.44,38.01,38.2,38.54,38.65,38.72,38.75,38.68
609351,14.28,14.54,14.87,15.19,15.58,16.1,16.79,17.57,18.2,18.79,19.24,19.57,20.0,20.42,20.8,21.14,21.44,21.69,21.91,22.1,22.26,22.38,22.46,22.5,22.51,22.51,22.48,22.42
609595,1.08,1.14,1.22,1.33,1.46,1.66,1.94,2.27,2.66,3.1,3.59,4.12,4.68,5.22,5.73,6.18,6.57,6.91,7.18,7.39,7.56,7.69,7.79,7.86,7.91,7.95,7.98,8.0
609609,40.69,41.69,42.95,44.33,45.74,47.22,49.67,53.76,55.86,57.99,60.11,63.6,66.01,69.73,71.94,73.96,75.68,77.97,79.16,80.43,81.25,81.94,82.39,82.64,82.79,82.96,82.87,82.68
609621,2.85,2.89,2.94,2.98,3.01,3.05,3.1,3.15,3.22,3.27,3.32,3.37,3.44,3.51,3.57,3.62,3.67,3.71,3.74,3.76,3.79,3.81,3.83,3.84,3.85,3.85,3.84,3.82
609621_11/33KV,2.85,2.89,2.94,2.98,3.01,3.05,3.1,3.15,3.22,3.27,3.32,3.37,3.44,3.51,3.57,3.62,3.67,3.71,3.74,3.76,3.79,3.81,3.83,3.84,3.85,3.85,3.84,3.82
609621_132/11KV,2.13,2.13,2.15,2.16,2.16,2.16,2.17,2.16,2.17,2.17,2.18,2.19,2.2,2.2,2.21,2.21,2.22,2.22,2.21,2.21,2.21,2.2,2.2,2.19,2.18,2.17,2.16,2.14
609657_609659,17.44,18.26,19.22,20.1,21.25,22.98,25.01,26.98,29.12,31.57,34.25,37.49,45.61,47.98,50.09,51.91,56.82,59.99,61.07,61.94,62.68,63.3,63.76,64.0,64.17,64.42,64.48,64.4
609904,34.8,35.41,37.79,38.49,39.31,40.59,41.9,45.63,47.36,49.14,51.09,53.13,55.44,57.7,99.21,101.7,102.33,102.43,102.89,103.95,104.02,104.81,104.88,104.47,104.55,103.66,102.5,102.04
609918,0.92,0.96,0.99,1.03,1.08,1.16,1.26,1.38,1.52,1.68,1.83,1.97,2.11,2.25,2.38,2.5,2.6,2.69,2.76,2.82,2.86,2.9,2.92,2.94,2.95,2.96,2.97,2.97
