BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
400400,309473.99,346628.1,369970.53,403913.92,497416.86,527904.99,548976.2,573481.85,598391.48,623724.36,646998.4,662631.15,693266.01,715380.65,736398.33,755918.47,773330.36,788764.72,801566.78,812277.49,821456.71,829720.99,837474.74,844767.14,851503.83,857651.91,862785.61,860998.17
400421,604381.27,676518.92,728704.35,785206.53,829092.35,868207.01,896322.38,925509.79,955027.02,981589.48,1006694.92,1036885.58,1085004.09,1130622.98,1173457.69,1213222.17,1248787.66,1280583.13,1309122.98,1333795.66,1355494.4,1375559.03,1394458.82,1412152.36,1428659.48,1443853.0,1456898.73,1452209.14
401010,306634.15,346886.57,366420.43,380419.99,394458.37,409499.97,424125.75,441178.76,455080.73,469251.95,483703.59,502414.58,533457.65,563440.26,591701.3,617976.04,641579.45,662722.17,681555.82,697801.91,712020.35,725124.11,737273.58,748412.06,758521.67,767589.16,775118.18,771115.86
401044,292592.08,311800.73,321066.26,328035.27,336693.21,346733.87,355063.26,364601.24,373668.04,382282.2,390678.22,402239.24,425166.49,447490.99,468705.29,488634.72,506775.02,523257.35,538247.79,551337.0,562965.44,574075.5,584728.25,594861.36,604375.12,613197.52,620746.62,616753.59
401053,215820.18,239196.4,248668.58,255028.43,262470.42,270433.01,278629.83,286988.17,295214.53,303223.97,311209.49,321489.42,339906.37,357894.03,374980.5,391078.13,405754.54,419060.7,431188.87,441851.29,451412.13,460419.83,468978.72,477041.4,484539.12,491439.63,497275.17,494815.76
401212,423990.34,483053.61,519209.23,553545.2,588334.83,619230.5,636582.74,656977.38,678964.45,701706.16,739951.95,766541.46,807048.73,858140.51,892303.76,923822.06,951600.08,975835.86,997411.4,1015572.48,1031092.37,1045034.83,1057728.87,1068841.11,1078953.42,1088088.82,1095781.51,1093232.72
609001_609004,349001.6,360501.13,373713.97,458452.72,539104.05,549928.64,561030.98,570674.59,578730.72,586578.6,637749.41,694291.89,731966.82,829828.95,842242.05,854285.91,864385.09,874458.17,878640.25,881728.44,883868.33,885852.56,887373.12,889959.37,892196.62,894138.8,895024.41,887757.1
609036,272564.35,281554.81,288541.33,294575.3,302500.09,310875.06,318413.51,326515.18,335249.87,342190.57,355863.05,376948.77,424928.54,445449.65,467039.15,480968.36,493744.67,505277.41,515879.1,524918.4,532594.21,539955.3,547085.94,554043.25,560706.67,566959.65,572207.69,569065.56
609051,456619.89,494878.61,513812.57,528674.91,568610.37,586783.59,626432.1,646456.56,667797.92,686169.87,734341.76,788237.24,869480.14,903708.27,939140.2,969934.27,996472.33,1021860.72,1040476.49,1055642.14,1068257.67,1079574.24,1090017.07,1102474.48,1113163.33,1123002.46,1130927.36,1125280.39
609311_609302,380932.9,396818.76,411091.27,423798.49,438261.78,453595.47,469017.61,493662.46,511154.34,551074.12,565723.01,610127.68,672592.16,708882.41,736651.62,762575.21,785027.01,804830.17,821437.99,836787.68,848291.53,858722.83,868482.87,878279.47,887396.24,895743.25,902325.86,896323.98
609351,224206.56,232173.96,261446.51,302843.5,308365.84,314383.0,320491.84,327081.72,333287.59,339020.8,344512.71,351604.66,365414.33,378830.98,391388.25,403029.46,413538.33,423106.52,431702.85,438867.52,445001.74,450806.09,456401.17,461712.31,466685.38,471236.57,475067.37,472258.14
609595,59199.11,79653.17,84406.68,85855.53,87521.74,89745.37,92681.85,96613.65,101611.53,107447.52,113999.52,121205.1,129186.4,136981.99,144190.8,150649.98,156221.57,160858.55,164570.46,167427.17,169572.91,171108.31,172212.18,173001.62,173571.25,173983.56,174183.2,173830.26
609609,619691.45,686970.85,721388.77,746642.38,774887.37,805462.5,841906.88,911166.47,946628.2,983116.86,1021243.17,1064733.56,1160001.22,1226791.32,1280592.4,1331419.94,1377116.42,1426015.12,1463462.23,1487736.7,1508345.87,1527049.53,1542435.47,1558038.4,1570952.4,1582807.58,1592280.84,1585571.23
609621,33054.42,34557.02,35407.46,35989.13,36608.82,37281.53,37968.39,38728.78,39449.05,40083.27,40647.37,41245.72,42228.31,43169.1,43980.84,44693.33,45294.09,45813.46,46228.65,46492.41,46648.4,46752.23,46835.29,46911.48,46982.97,47031.33,47032.31,46670.56
609621_11/33KV,33054.42,34557.02,35407.46,35989.13,36608.82,37281.53,37968.39,38728.78,39449.05,40083.27,40647.37,41245.72,42228.31,43169.1,43980.84,44693.33,45294.09,45813.46,46228.65,46492.41,46648.4,46752.23,46835.29,46911.48,46982.97,47031.33,47032.31,46670.56
609621_132/11KV,40501.45,40343.13,40659.38,40714.57,40559.79,40374.73,40157.05,39916.11,39865.43,39783.01,39665.66,39529.94,39423.4,39291.96,39127.72,38934.43,38710.56,38461.03,38183.67,37874.41,37538.22,37176.87,36799.76,36407.18,36000.42,35578.23,35137.24,34638.75
609657_609659,276657.55,313007.29,326973.66,337632.49,352644.96,369415.51,389146.74,413253.9,439144.39,467642.21,505820.09,572809.7,647093.8,738988.87,779790.4,816963.4,848962.89,889047.91,913230.49,932428.7,947876.89,960920.99,972454.93,981947.84,990684.47,999218.12,1005689.01,1003594.1
609904,519772.86,560065.17,601795.6,624917.17,651043.54,679047.46,720674.29,767027.4,794559.32,817764.26,846094.55,874539.21,934334.21,981568.85,1364424.03,1399065.22,1424362.51,1443494.66,1465662.45,1486452.03,1500728.85,1520527.12,1534624.9,1544954.63,1559159.64,1564328.9,1565441.29,1557157.98
609918,17358.46,19445.42,25600.33,31458.02,37446.32,43600.57,49957.06,51227.13,52826.1,54668.92,56724.04,59070.3,61912.48,64696.68,67325.68,69712.0,71814.79,73601.3,75100.77,76331.96,77352.48,78180.14,78886.66,79517.84,80082.8,80599.08,80997.56,80934.41
