Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
100621,50206.9,53569.94,55860.79,57681.67,59548.58,61919.41,64888.68,68482.41,73119.81,78335.66,84044.54,90091.98,95904.83,101590.64,106891.37,114846.53,119082.61,125756.74,142166.61,144680.3,146742.48,148385.26,149688.12,150703.05,151532.24,152227.88,152822.21,153306.21
100622,49806.7,59514.53,62718.09,64292.35,66181.27,68602.85,71492.18,74635.41,77807.39,81096.72,84454.74,87898.72,91867.29,95770.51,99385.54,102701.95,105626.02,108110.4,110363.45,112397.04,114195.77,115847.11,117157.34,118227.13,119138.84,119914.91,120560.73,121040.45
100623,52199.89,53506.7,54586.13,55534.12,56697.88,58333.15,60348.7,62499.64,64593.31,66699.16,68770.55,70876.76,73522.71,76092.06,78423.8,80537.78,82383.22,83981.77,85436.77,86756.03,87922.08,88982.53,89813.56,90476.72,91030.78,91489.02,91859.16,92045.75
100624,35893.98,38635.36,39230.94,40144.49,41220.2,42131.36,43298.21,44588.84,45851.72,47137.02,48426.38,49764.92,51401.5,52980.15,54456.33,55803.8,56984.23,57999.61,58938.27,59805.03,60585.6,61302.61,61861.52,62320.11,62713.34,63050.42,63330.48,63481.47
100625,64806.83,70490.12,72803.92,74892.09,77634.29,81155.47,85360.87,89748.28,94504.67,97078.81,99726.26,102442.1,105367.04,108250.65,110985.93,113492.47,115689.98,117537.27,119225.86,120735.23,122428.83,123677.44,124717.31,125616.18,126420.06,127145.58,127801.01,128357.12
100626,43093.12,45061.45,46159.95,46695.34,47042.98,47396.67,47754.38,48137.12,48735.84,49304.88,49834.41,50338.78,50862.99,51369.65,51840.17,52239.62,52578.89,52853.2,53094.66,53308.31,53491.56,53664.64,53786.67,53856.01,53897.15,53915.18,53906.73,53841.6
100627,72088.17,75052.18,76699.16,77964.91,79542.44,81749.06,84438.38,87258.94,89953.85,92640.71,95301.77,97988.68,101337.34,104642.13,107683.65,110498.41,112988.86,115157.33,117177.39,119045.46,120736.49,122306.45,123623.08,124726.59,125696.52,126550.66,127297.65,127849.61
100628,41764.93,60769.16,67822.07,72172.4,77337.43,83071.2,89310.49,95871.14,102791.95,109911.76,117159.45,124496.41,131647.28,138709.39,145392.2,151734.19,157686.39,163274.61,168517.64,173457.92,178114.72,182548.69,186664.94,190551.77,192336.37,192700.45,192973.15,193147.28
100629,67604.24,76267.07,80997.48,84296.26,87713.98,91270.51,95441.61,99678.62,104123.39,106690.33,109220.76,111737.1,114428.45,117139.95,119787.18,122264.27,124467.38,126363.58,128234.63,130002.43,131598.49,133262.67,134787.63,136214.68,137575.83,138879.86,140127.5,141279.06
100631,64030.26,76497.61,85397.17,86661.35,87899.95,89424.63,91202.32,93164.75,95282.78,97443.03,99578.94,101715.74,104120.18,106462.0,108617.25,110551.98,112243.47,113712.11,115045.22,116246.95,117300.73,118290.69,119030.25,119623.11,120127.55,120557.84,120917.62,121172.38
100632,49825.17,51429.1,52723.71,53939.97,55469.36,57517.19,60795.4,63659.72,66692.71,69917.68,73296.97,76812.64,80799.99,84709.27,88348.86,91670.59,94559.07,96978.86,99125.38,101002.45,102607.43,104042.39,105157.25,106063.84,106833.12,107491.51,108050.3,108461.96
100633,33834.54,34283.99,35171.88,36266.49,37286.4,38480.91,39888.81,41522.54,71010.21,101861.82,130634.87,132864.23,135463.54,137622.84,140247.93,142703.77,144277.02,145470.92,145372.98,145068.91,144583.86,143929.62,143143.64,143231.21,143245.31,143206.07,143125.98,143003.06
100634,69116.9,70977.04,75608.31,80382.73,85034.1,90103.24,95092.62,99444.73,104902.68,110806.15,117071.38,123591.67,128082.94,132467.23,136521.4,140163.72,143320.8,145951.56,148079.18,149783.34,151122.62,152096.77,152770.55,153176.48,153419.29,153544.26,153574.36,153480.25
100635,50152.39,51169.89,51591.73,52114.84,52857.19,54099.51,55724.25,57431.01,59096.87,60724.52,62317.12,63911.26,66074.29,68219.42,70187.99,72020.02,73646.93,75064.27,76370.93,77582.52,78679.15,79670.25,80498.67,81166.26,81738.3,82227.68,82643.48,82841.45
100637,75816.37,79882.73,83154.78,85748.67,89182.74,92977.75,97616.26,102495.52,107770.85,111210.33,114721.38,118308.34,122239.56,126143.18,129850.95,133260.62,136245.98,138711.28,140983.49,143028.99,144813.07,146528.22,147968.67,149223.08,150356.07,151389.15,152328.92,153135.11
100638,52428.89,55229.88,58545.23,60915.71,62478.42,64394.16,66599.3,68927.25,71219.8,73535.14,75844.72,77699.91,79969.46,82172.99,84225.68,86119.4,87780.65,89205.26,90533.12,91768.16,92887.64,93912.53,94749.41,95447.99,96054.52,96580.72,97028.85,97316.11
100639,63360.05,66672.49,70488.91,74391.3,78568.88,82661.69,86876.34,90620.76,94320.64,97989.65,101623.07,105242.86,107368.35,109332.26,111220.73,112965.73,114501.07,115801.28,117059.47,118232.98,119280.62,120354.32,121285.49,122130.17,122917.2,123653.65,124341.87,124954.12
100640,76453.12,77675.96,79075.57,80014.43,80866.95,82038.71,84816.86,87870.03,91670.95,95662.28,99820.57,104092.96,108640.63,113108.23,117332.95,121267.09,123571.13,125499.34,127121.11,128463.85,129552.37,130474.07,131125.24,131576.7,131899.53,132120.95,132253.6,132246.72
100641,50166.97,54159.53,59085.97,65515.39,72538.74,79643.28,88522.23,93827.16,99454.17,103150.07,106837.85,110518.67,114301.76,118076.85,121544.98,122737.2,123788.36,124665.98,125469.96,126198.76,126844.76,127478.46,127995.06,128416.43,128783.2,129105.26,129378.54,129564.07
100642,67921.94,76007.7,78192.54,78710.03,78988.29,79292.06,79614.38,79969.52,80827.9,81658.78,82431.66,83159.6,83944.92,84701.23,85419.67,86024.58,86528.96,86953.57,87356.7,87709.33,87988.62,88282.17,88506.35,88678.98,88811.73,88908.95,88968.84,88960.27
100644,44206.7,55619.58,60548.7,65394.98,70177.54,74537.21,77874.17,81222.47,84736.66,86104.01,87450.48,88761.27,90096.68,91439.98,92780.47,94033.83,95153.37,96173.98,97202.86,98171.59,99025.77,99949.51,100820.57,101651.17,102447.1,103211.97,103945.15,104628.32
100645,74879.43,85832.52,93837.3,100773.77,107990.98,115518.45,121539.56,127615.88,133958.42,138237.53,142501.64,146748.87,148963.92,150957.42,152867.5,154603.95,156133.58,157480.0,158759.86,159918.42,160912.99,161937.69,162861.16,163703.63,164483.37,165208.18,165881.2,166487.11
100647,41628.98,46758.91,46480.34,46869.13,47155.04,47432.17,47729.05,48101.05,48696.68,49290.43,49870.37,50437.87,51005.86,51561.74,52134.27,52640.25,53074.09,53437.75,53804.52,54149.72,54451.59,54781.47,55009.46,55205.14,55377.3,55530.11,55661.23,55745.65
200101,53962.2,54755.14,55432.07,55991.06,56751.26,57953.02,59545.86,61344.5,63281.82,65309.72,67389.69,69532.25,72165.89,74767.86,77179.64,79378.91,81318.64,82972.64,84450.41,85764.75,86896.36,87903.17,88638.15,89193.02,89633.81,89979.77,90229.28,90294.8
200102,107298.18,111403.25,114366.65,116620.41,119049.13,122094.29,125725.22,129784.28,134150.23,138793.01,143570.04,148518.46,154029.04,159410.68,164434.68,169016.38,173086.2,176615.85,179793.43,182657.63,184872.4,186813.49,188276.77,189406.87,190322.79,191060.85,191633.22,191980.64
200103,57490.08,60603.13,61994.73,63057.55,64436.85,66394.48,68965.1,71994.59,75467.02,79294.55,83460.23,87876.67,92821.81,97669.18,102229.38,106418.66,110169.99,113458.84,116384.68,118964.06,121184.74,123100.68,124561.53,125692.31,126570.1,127231.99,127692.26,127864.02
200104,62575.53,66445.5,67824.03,68464.24,69340.51,70686.04,72505.26,74606.08,76814.07,79148.59,81560.85,84080.87,87024.65,89855.15,92483.82,94862.9,96937.96,98726.56,100329.05,101754.43,102983.42,104054.93,104818.89,105404.88,105869.01,106231.34,106492.71,106593.99
200105,60823.35,61914.93,62840.21,63714.72,64922.55,66693.44,68957.59,71403.65,73754.24,76132.42,78471.36,80854.11,83808.91,86677.69,89332.75,91754.8,93897.33,95764.03,97502.98,99114.7,100553.92,101875.68,102909.07,103754.19,104475.75,105088.9,105592.53,105913.45
200106,46176.72,47000.82,47566.88,48041.35,48749.58,49981.14,51619.24,53345.63,55024.14,56668.67,58257.78,59822.21,61978.32,64110.61,66024.52,67780.5,69330.73,70703.77,71938.29,73054.48,74048.96,74940.69,75635.61,76163.33,76593.06,76937.53,77208.61,77300.94
200107,62684.22,63643.62,64452.27,65200.0,67141.09,69854.3,73155.95,76581.22,79930.02,83243.82,86487.35,89720.78,93834.37,97927.15,101717.99,105274.42,107708.03,109858.9,111824.38,113629.09,115241.71,116708.48,117886.98,118817.42,119601.91,120259.78,120805.35,121057.7
200108,41582.39,43839.16,45840.36,47387.18,48969.7,50801.36,52841.36,55006.91,57231.91,59523.03,61823.39,64152.62,66732.22,69310.49,71776.18,74091.97,76239.41,78158.44,79955.89,81655.69,82440.08,83134.89,83677.58,84084.03,84417.58,84693.09,84912.65,85021.93
200112,78522.88,81627.21,86456.44,91244.2,96666.47,103423.9,111538.87,120801.93,131046.93,142194.54,154039.07,166426.38,179813.53,192293.79,202552.34,211839.55,219995.75,226937.0,232852.97,237845.3,241981.75,245418.65,248021.58,250019.55,251620.57,252911.27,253951.98,254666.2
200113,118144.06,125088.28,126288.82,127553.19,128781.05,130798.38,133406.13,136214.69,139885.03,143672.22,147474.32,151295.26,155889.99,160444.0,164556.56,168279.99,171546.38,174300.29,176668.69,178716.83,180434.43,181855.6,182954.23,183703.43,184249.82,184628.2,184862.65,184869.51
200114,75377.53,77256.02,79073.34,80827.1,82907.76,85623.08,88938.15,97187.77,101050.47,105199.45,109557.56,114108.0,119253.67,124288.11,129035.05,133368.95,137192.34,144991.81,147780.63,150260.52,152383.63,154249.34,155715.24,156977.27,158021.81,158881.09,159573.45,160047.39
200115,56289.0,63447.72,65821.26,67072.65,68414.85,70177.38,72341.68,74849.2,77851.82,81074.54,84480.6,88022.07,91945.61,95857.08,99538.06,102913.46,105877.48,108273.4,110352.45,112155.76,113692.14,115039.71,116070.45,116869.4,117531.38,118086.94,118543.24,118818.82
